Year,CO2 (ppmv),Temperature,Year(for Temp),Celsius Temperature,Temperature Anomaly,Year (for CH4),CH4 Mean,Year (for Ire records),Annual Mean Temperature (Ire),Temp Anomaly (Ire),Year (for Ire records),Annual Mean Precipitation (Ire),Precipitation Anomaly (Ire)
-314500.72,246.8,214.5,-465639.5,-58.64999999999998,-2.91149425287356,-367374,444.0,,,,,,
-313707.5150000001,257.1,214.4,-465315.8,-58.74999999999997,-3.011494252873554,-366788,422.0,,,,,,
-312886.2100000001,256.7,214.3,-464989.4,-58.849999999999966,-3.1114942528735483,-366124,422.0,,,,,,
-312101.85000000003,251.6,214.5,-464668.1,-58.64999999999998,-2.91149425287356,-365481,460.0,,,,,,
-311393.12500000006,241.9,214.1,-464334.8,-59.04999999999998,-3.3114942528735654,-364900,403.0,,,,,,
-310643.43000000005,239.0,214.1,-464001.9,-59.04999999999998,-3.3114942528735654,-364256,416.0,,,,,,
-309720.025,237.8,213.7,-463656.7,-59.44999999999999,-3.711494252873571,-363627,460.0,,,,,,
-308826.1000000001,233.2,213.9,-463317.0,-59.24999999999997,-3.511494252873554,-362992,416.0,,,,,,
-308060.975,226.2,213.5,-462965.9,-59.64999999999998,-3.91149425287356,-362319,449.0,,,,,,
-307473.73,227.8,213.3,-462607.8,-59.849999999999966,-4.111494252873548,-361699,413.0,,,,,,
-306375.70000000007,225.8,212.8,-462230.3,-60.349999999999966,-4.611494252873548,-361093,487.0,,,,,,
-305513.2650000001,244.8,213.1,-461865.6,-60.04999999999998,-4.311494252873565,-360491,433.0,,,,,,
-304631.11500000005,248.6,213.0,-461494.8,-60.14999999999998,-4.41149425287356,-359892,466.0,,,,,,
-303828.1500000001,250.2,212.8,-461117.4,-60.349999999999966,-4.611494252873548,-359272,420.0,,,,,,
-303149.81000000006,240.7,212.2,-460719.2,-60.94999999999999,-5.211494252873571,-358563,415.0,,,,,,
-302150.92000000004,240.2,212.0,-460312.7,-61.14999999999998,-5.41149425287356,-357913,456.0,,,,,,
-301166.00000000006,236.0,212.8,-459935.5,-60.349999999999966,-4.611494252873548,-357252,418.0,,,,,,
-300134.19000000006,239.0,213.3,-459578.8,-59.849999999999966,-4.111494252873548,-356624,417.0,,,,,,
-299075.61500000005,236.1,214.0,-459245.6,-59.14999999999998,-3.41149425287356,-355907,431.0,,,,,,
-298165.86500000005,231.0,213.8,-458905.0,-59.349999999999966,-3.611494252873548,-355244,435.0,,,,,,
-297426.28,224.4,213.4,-458550.8,-59.74999999999997,-4.011494252873554,-354554,420.0,,,,,,
-296754.61500000005,217.1,212.9,-458180.4,-60.24999999999997,-4.511494252873554,-353892,404.0,,,,,,
-294878.86500000005,213.1,212.3,-457785.4,-60.849999999999966,-5.111494252873548,-353255,403.0,,,,,,
-293414.225,212.7,211.4,-457356.1,-61.74999999999997,-6.011494252873554,-352586,406.0,,,,,,
-292505.29000000004,206.7,211.0,-456913.1,-62.14999999999998,-6.41149425287356,-351894,395.0,,,,,,
-291700.74000000005,206.0,211.9,-456504.6,-61.24999999999997,-5.511494252873554,-351272,405.0,,,,,,
-290868.31000000006,207.6,212.6,-456122.4,-60.54999999999998,-4.811494252873565,-350696,397.0,,,,,,
-289612.87000000005,217.1,213.5,-455772.4,-59.64999999999998,-3.91149425287356,-349809,403.0,,,,,,
-288913.79000000004,220.4,214.2,-455445.4,-58.94999999999999,-3.211494252873571,-349476,414.0,,,,,,
-288234.5,234.9,213.2,-455089.8,-59.94999999999999,-4.211494252873571,-348506,402.0,,,,,,
-286336.42500000005,231.0,212.9,-454721.2,-60.24999999999997,-4.511494252873554,-348219,392.0,,,,,,
-285870.05000000005,230.4,211.8,-454311.0,-61.349999999999966,-5.611494252873548,-347396,407.0,,,,,,
-285493.86,231.4,210.9,-453864.0,-62.24999999999997,-6.511494252873554,-347096,459.0,,,,,,
-284659.9550000001,226.4,211.7,-453447.5,-61.44999999999999,-5.711494252873571,-346223,421.0,,,,,,
-283981.32000000007,228.0,210.6,-452987.2,-62.54999999999998,-6.811494252873565,-345902,403.0,,,,,,
-282484.68000000005,231.3,209.5,-452479.0,-63.64999999999998,-7.91149425287356,-345254,417.0,,,,,,
-280642.89,223.7,210.2,-452000.9,-62.94999999999999,-7.211494252873571,-344658,391.0,,,,,,
-279450.74000000005,215.3,210.0,-451518.0,-63.14999999999998,-7.41149425287356,-343729,389.0,,,,,,
-278608.95,211.0,209.7,-451022.0,-63.44999999999999,-7.711494252873571,-343401,374.0,,,,,,
-277669.0450000001,204.5,209.8,-450529.9,-63.349999999999966,-7.611494252873548,-342533,368.0,,,,,,
-276640.9050000001,202.2,210.0,-450048.1,-63.14999999999998,-7.41149425287356,-342161,375.0,,,,,,
-275493.0000000001,193.2,210.9,-449606.1,-62.24999999999997,-6.511494252873554,-341471,366.0,,,,,,
-274307.7150000001,198.4,210.7,-449156.5,-62.44999999999999,-6.711494252873571,-340886,370.0,,,,,,
-273204.63500000007,194.1,211.2,-448727.7,-61.94999999999999,-6.211494252873571,-339890,394.0,,,,,,
-272214.07500000007,193.9,210.9,-448286.8,-62.24999999999997,-6.511494252873554,-339541,395.0,,,,,,
-271215.8300000001,190.4,210.1,-447813.0,-63.04999999999998,-7.311494252873565,-338576,439.0,,,,,,
-270199.6400000001,184.7,210.0,-447335.9,-63.14999999999998,-7.41149425287356,-338260,449.0,,,,,,
-269086.0350000001,198.8,209.9,-446853.7,-63.24999999999997,-7.511494252873554,-337447,460.0,,,,,,
-267990.47000000003,194.2,209.6,-446357.7,-63.54999999999998,-7.811494252873565,-337172,465.0,,,,,,
-267045.5,187.2,209.3,-445849.2,-63.849999999999966,-8.111494252873548,-336657,445.0,,,,,,
-266307.83,188.7,209.7,-445360.2,-63.44999999999999,-7.711494252873571,-336615,445.0,,,,,,
-265057.0,211.7,209.5,-444863.5,-63.64999999999998,-7.91149425287356,-336151,453.0,,,,,,
-264184.45000000007,199.9,210.2,-444400.7,-62.94999999999999,-7.211494252873571,-335464,486.0,,,,,,
-262633.76000000007,228.1,211.0,-443973.3,-62.14999999999998,-6.41149425287356,-335237,486.0,,,,,,
-260867.0950000001,214.6,211.4,-443562.8,-61.74999999999997,-6.011494252873554,-334702,504.0,,,,,,
-260104.57500000004,208.9,211.6,-443159.6,-61.54999999999998,-5.811494252873565,-334493,496.0,,,,,,
-259343.92000000004,205.7,211.2,-442743.2,-61.94999999999999,-6.211494252873571,-333996,531.0,,,,,,
-258944.24000000005,209.6,211.2,-442324.3,-61.94999999999999,-6.211494252873571,-333798,537.0,,,,,,
-257446.89500000005,203.9,210.5,-441879.2,-62.64999999999998,-6.91149425287356,-333360,566.0,,,,,,
-255958.0650000001,204.0,211.3,-441468.0,-61.849999999999966,-6.111494252873548,-333212,570.0,,,,,,
-255110.58500000005,201.9,211.7,-441071.2,-61.44999999999999,-5.711494252873571,-332828,597.0,,,,,,
-254348.66,199.0,210.5,-440626.1,-62.64999999999998,-6.91149425287356,-332687,581.0,,,,,,
-252637.10500000007,195.4,210.8,-440193.1,-62.349999999999966,-6.611494252873548,-332336,652.0,,,,,,
-251806.68000000005,196.7,211.1,-439775.8,-62.04999999999998,-6.311494252873565,-332194,631.0,,,,,,
-251003.7200000001,195.4,211.1,-439358.0,-62.04999999999998,-6.311494252873565,-331889,607.0,,,,,,
-250182.25500000003,213.9,210.8,-438929.1,-62.349999999999966,-6.611494252873548,-331768,604.0,,,,,,
-249440.57000000004,200.2,211.8,-438540.3,-61.349999999999966,-5.611494252873548,-331554,590.0,,,,,,
-247149.87000000005,214.7,212.1,-438160.5,-61.04999999999998,-5.311494252873565,-331334,599.0,,,,,,
-244920.48500000004,219.4,212.2,-437786.0,-60.94999999999999,-5.211494252873571,-331038,797.0,,,,,,
-244238.81000000008,230.4,210.9,-437361.9,-62.24999999999997,-6.511494252873554,-330925,798.0,,,,,,
-243614.0,236.7,210.7,-436930.6,-62.44999999999999,-6.711494252873571,-330626,776.0,,,,,,
-243107.01000000004,249.9,210.9,-436507.7,-62.24999999999997,-6.511494252873554,-330507,738.0,,,,,,
-242632.335,252.3,210.9,-436084.9,-62.24999999999997,-6.511494252873554,-330199,726.0,,,,,,
-242171.765,263.7,210.6,-435650.3,-62.54999999999998,-6.811494252873565,-330090,721.0,,,,,,
-241188.52,280.2,211.3,-435242.4,-61.849999999999966,-6.111494252873548,-329832,673.0,,,,,,
-240735.46,279.0,210.6,-434809.6,-62.54999999999998,-6.811494252873565,-329475,649.0,,,,,,
-239905.4,263.2,210.2,-434357.9,-62.94999999999999,-7.211494252873571,-329338,636.0,,,,,,
-239383.045,259.7,210.2,-433906.8,-62.94999999999999,-7.211494252873571,-328950,637.0,,,,,,
-238240.365,252.8,210.4,-433466.3,-62.74999999999997,-7.011494252873554,-328805,615.0,,,,,,
-237788.66,247.4,210.0,-433005.5,-63.14999999999998,-7.41149425287356,-328431,637.0,,,,,,
-237437.03500000003,245.8,209.9,-432541.8,-63.24999999999997,-7.511494252873554,-328292,621.0,,,,,,
-237058.26,245.6,210.1,-432085.8,-63.04999999999998,-7.311494252873565,-327920,663.0,,,,,,
-236475.335,239.1,209.9,-431623.5,-63.24999999999997,-7.511494252873554,-327777,643.0,,,,,,
-235955.53000000003,243.1,209.4,-431136.2,-63.74999999999997,-8.011494252873554,-327376,658.0,,,,,,
-235441.655,247.4,209.7,-430663.2,-63.44999999999999,-7.711494252873571,-327229,636.0,,,,,,
-234900.8,241.4,210.3,-430217.7,-62.849999999999966,-7.111494252873548,-326792,669.0,,,,,,
-234476.005,252.1,210.6,-429787.2,-62.54999999999998,-6.811494252873565,-326132,657.0,,,,,,
-234040.855,245.2,209.7,-429318.0,-63.44999999999999,-7.711494252873571,-325751,662.0,,,,,,
-230906.06,241.6,210.4,-428877.8,-62.74999999999997,-7.011494252873554,-325613,642.0,,,,,,
-230241.77,233.9,209.9,-428418.7,-63.24999999999997,-7.511494252873554,-325219,654.0,,,,,,
-229179.66,232.4,210.2,-427973.5,-62.94999999999999,-7.211494252873571,-325077,644.0,,,,,,
-227622.04500000004,224.5,211.2,-427567.0,-61.94999999999999,-6.211494252873571,-324673,634.0,,,,,,
-226816.99,233.1,210.3,-427125.4,-62.849999999999966,-7.111494252873548,-324537,611.0,,,,,,
-226489.415,234.5,210.0,-426672.6,-63.14999999999998,-7.41149425287356,-324148,635.0,,,,,,
-225769.97500000003,235.5,210.2,-426228.3,-62.94999999999999,-7.211494252873571,-324000,633.0,,,,,,
-224899.835,215.7,209.9,-425768.7,-63.24999999999997,-7.511494252873554,-323605,644.0,,,,,,
-224309.82500000004,203.3,210.2,-425325.1,-62.94999999999999,-7.211494252873571,-323467,626.0,,,,,,
-222321.50500000003,205.6,210.3,-424886.5,-62.849999999999966,-7.111494252873548,-323047,617.0,,,,,,
-221179.035,208.8,210.8,-424469.4,-62.349999999999966,-6.611494252873548,-322891,612.0,,,,,,
-220589.57500000004,207.1,211.6,-424083.1,-61.54999999999998,-5.811494252873565,-322459,590.0,,,,,,
-219747.46,216.1,211.8,-423705.8,-61.349999999999966,-5.611494252873548,-322291,580.0,,,,,,
-218985.615,214.1,213.5,-423383.2,-59.64999999999998,-3.91149425287356,-321863,568.0,,,,,,
-217117.605,240.5,212.5,-423033.0,-60.64999999999998,-4.91149425287356,-321722,593.0,,,,,,
-216250.785,245.3,213.7,-422719.3,-59.44999999999999,-3.711494252873571,-321278,557.0,,,,,,
-215744.96,251.1,213.6,-422405.3,-59.54999999999998,-3.811494252873565,-321114,544.0,,,,,,
-215465.635,251.7,214.8,-422123.5,-58.349999999999966,-2.6114942528735483,-320626,533.0,,,,,,
-214914.965,247.5,215.4,-421858.2,-57.74999999999997,-2.011494252873554,-320456,519.0,,,,,,
-214356.15,242.6,216.0,-421606.6,-57.14999999999998,-1.4114942528735597,-319960,528.0,,,,,,
-213962.34,240.3,215.2,-421339.2,-57.94999999999999,-2.211494252873571,-319781,519.0,,,,,,
-213130.745,241.4,216.1,-421092.6,-57.04999999999998,-1.3114942528735654,-319264,529.0,,,,,,
-212208.81,251.2,217.0,-420865.6,-56.14999999999998,-0.4114942528735597,-319073,521.0,,,,,,
-211380.35,243.4,217.0,-420640.0,-56.14999999999998,-0.4114942528735597,-318522,503.0,,,,,,
-210583.075,257.4,217.6,-420427.8,-55.54999999999998,0.1885057471264346,-318318,498.0,,,,,,
-210128.745,239.5,218.0,-420224.0,-55.14999999999998,0.5885057471264403,-317715,480.0,,,,,,
-209627.835,246.9,218.4,-420028.2,-54.74999999999997,0.988505747126446,-317511,478.0,,,,,,
-209108.465,252.0,218.2,-419827.9,-54.94999999999999,0.788505747126429,-316887,479.0,,,,,,
-208882.06500000003,247.2,217.1,-419605.2,-56.04999999999998,-0.3114942528735653,-316670,481.0,,,,,,
-208225.17,243.9,216.1,-419361.4,-57.04999999999998,-1.3114942528735654,-316059,480.0,,,,,,
-208016.085,244.6,216.4,-419123.6,-56.74999999999997,-1.011494252873554,-315851,445.0,,,,,,
-207495.04,242.2,215.8,-418873.0,-57.349999999999966,-1.6114942528735483,-315280,459.0,,,,,,
-207132.255,240.5,216.1,-418629.0,-57.04999999999998,-1.3114942528735654,-315077,465.0,,,,,,
-206871.57,230.0,216.6,-418397.8,-56.54999999999998,-0.8114942528735654,-314522,515.0,,,,,,
-206324.525,237.2,216.5,-418163.6,-56.64999999999998,-0.9114942528735596,-314339,607.0,,,,,,
-206158.775,238.1,216.1,-417921.1,-57.04999999999998,-1.3114942528735654,-313813,635.0,,,,,,
-205672.89,231.4,216.2,-417681.8,-56.94999999999999,-1.211494252873571,-313615,598.0,,,,,,
-205290.3,229.4,216.7,-417453.1,-56.44999999999999,-0.711494252873571,-313095,606.0,,,,,,
-204946.85,226.3,216.5,-417222.1,-56.64999999999998,-0.9114942528735596,-312905,618.0,,,,,,
-204409.935,228.6,217.1,-417004.2,-56.04999999999998,-0.3114942528735653,-312348,634.0,,,,,,
-203994.575,232.2,217.2,-416789.8,-55.94999999999999,-0.211494252873571,-312160,553.0,,,,,,
-203625.755,231.9,217.5,-416581.0,-55.64999999999998,0.0885057471264403,-311601,568.0,,,,,,
-203253.275,244.4,217.3,-416368.7,-55.849999999999966,-0.1114942528735483,-311436,548.0,,,,,,
-201892.0,247.6,217.2,-416154.0,-55.94999999999999,-0.211494252873571,-310920,540.0,,,,,,
-200794.5,239.1,217.7,-415948.8,-55.44999999999999,0.2885057471264289,-310723,522.0,,,,,,
-199802.0,250.9,217.4,-415739.9,-55.74999999999997,-0.0114942528735539,-310101,516.0,,,,,,
-196988.0,242.6,217.5,-415533.3,-55.64999999999998,0.0885057471264403,-309912,515.0,,,,,,
-196377.45,241.2,218.5,-415344.1,-54.64999999999998,1.0885057471264403,-309283,517.0,,,,,,
-195637.35000000003,226.4,217.4,-415137.6,-55.74999999999997,-0.0114942528735539,-309077,470.0,,,,,,
-193849.5,220.0,217.7,-414935.0,-55.44999999999999,0.2885057471264289,-308483,493.0,,,,,,
-193176.50000000003,226.5,217.7,-414734.5,-55.44999999999999,0.2885057471264289,-308246,461.0,,,,,,
-191124.5,218.0,218.3,-414543.0,-54.849999999999966,0.8885057471264517,-307610,460.0,,,,,,
-190014.075,220.3,218.0,-414347.2,-55.14999999999998,0.5885057471264403,-307372,467.0,,,,,,
-189304.5,231.4,218.0,-414152.7,-55.14999999999998,0.5885057471264403,-306720,509.0,,,,,,
-187856.5,231.3,218.4,-413965.5,-54.74999999999997,0.988505747126446,-306500,478.0,,,,,,
-186487.0,210.7,218.2,-413776.4,-54.94999999999999,0.788505747126429,-305845,466.0,,,,,,
-184461.0,203.4,217.9,-413581.0,-55.24999999999997,0.488505747126446,-305606,459.0,,,,,,
-182421.0,199.7,218.2,-413390.5,-54.94999999999999,0.788505747126429,-304919,485.0,,,,,,
-181308.0,198.1,217.6,-413191.5,-55.54999999999998,0.1885057471264346,-304688,459.0,,,,,,
-180246.0,217.7,217.8,-412996.0,-55.349999999999966,0.3885057471264517,-304054,449.0,,,,,,
-179352.0,213.2,217.8,-412801.3,-55.349999999999966,0.3885057471264517,-303852,451.0,,,,,,
-177923.0,207.7,218.1,-412611.0,-55.04999999999998,0.6885057471264346,-303287,505.0,,,,,,
-175779.5,190.1,217.6,-412413.0,-55.54999999999998,0.1885057471264346,-303097,498.0,,,,,,
-175583.92500000002,189.4,217.6,-412215.7,-55.54999999999998,0.1885057471264346,-302522,490.0,,,,,,
-174903.0,190.3,217.9,-412023.0,-55.24999999999997,0.488505747126446,-302312,491.0,,,,,,
-173883.35,196.0,217.7,-411827.6,-55.44999999999999,0.2885057471264289,-301687,477.0,,,,,,
-172492.0,197.7,217.4,-411625.8,-55.74999999999997,-0.0114942528735539,-301482,466.0,,,,,,
-169989.0,197.8,218.0,-411436.8,-55.14999999999998,0.5885057471264403,-300898,462.0,,,,,,
-167564.40000000002,196.6,218.2,-411250.3,-54.94999999999999,0.788505747126429,-300667,456.0,,,,,,
-166795.5,183.8,217.9,-411060.4,-55.24999999999997,0.488505747126446,-300106,453.0,,,,,,
-165964.1,186.7,218.0,-410871.9,-55.14999999999998,0.5885057471264403,-299874,453.0,,,,,,
-164834.00000000003,190.1,218.6,-410693.3,-54.54999999999998,1.1885057471264346,-299192,487.0,,,,,,
-164193.0,191.6,217.7,-410501.4,-55.44999999999999,0.2885057471264289,-298971,459.0,,,,,,
-162384.65000000002,196.5,217.9,-410312.4,-55.24999999999997,0.488505747126446,-298372,520.0,,,,,,
-161908.0,204.3,218.0,-410124.5,-55.14999999999998,0.5885057471264403,-298172,518.0,,,,,,
-158204.99999999997,187.5,217.8,-409934.5,-55.349999999999966,0.3885057471264517,-297788,496.0,,,,,,
-157766.0,185.5,217.9,-409746.5,-55.24999999999997,0.488505747126446,-297141,518.0,,,,,,
-156716.0,189.0,218.7,-409571.0,-54.44999999999999,1.288505747126429,-296943,519.0,,,,,,
-154356.8181818182,189.38,219.1,-409402.7,-54.04999999999998,1.6885057471264346,-296235,491.0,,,,,,
-152939.1272727273,196.3,218.7,-409229.9,-54.44999999999999,1.288505747126429,-295995,467.0,,,,,,
-151824.6575757576,198.78,218.7,-409056.4,-54.44999999999999,1.288505747126429,-295315,505.0,,,,,,
-149494.85454545452,202.35,218.6,-408881.9,-54.54999999999998,1.1885057471264346,-295110,488.0,,,,,,
-148644.8848484849,202.51,219.0,-408712.6,-54.14999999999998,1.5885057471264403,-294516,524.0,,,,,,
-147516.14545454548,201.78,218.8,-408541.8,-54.349999999999966,1.3885057471264517,-294308,587.0,,,,,,
-146283.46545454545,195.81,218.9,-408372.0,-54.24999999999997,1.488505747126446,-293715,564.0,,,,,,
-144158.24363636365,193.59,219.2,-408206.7,-53.94999999999999,1.788505747126429,-293508,552.0,,,,,,
-142849.59090909088,196.02,218.8,-408037.0,-54.349999999999966,1.3885057471264517,-292845,501.0,,,,,,
-141701.30000000002,194.59,219.2,-407872.1,-53.94999999999999,1.788505747126429,-292584,489.0,,,,,,
-140410.5618181818,196.51,219.4,-407711.9,-53.74999999999997,1.988505747126446,-291916,521.0,,,,,,
-137999.96969696967,192.75,219.6,-407553.4,-53.54999999999998,2.188505747126434,-291676,482.0,,,,,,
-136884.296969697,198.55,219.2,-407390.4,-53.94999999999999,1.788505747126429,-291009,454.0,,,,,,
-135813.42424242423,199.18,219.7,-407234.7,-53.44999999999999,2.288505747126429,-290818,444.0,,,,,,
-134615.54545454544,203.74,219.7,-407079.4,-53.44999999999999,2.288505747126429,-290438,453.0,,,,,,
-132572.2787878788,212.43,219.3,-406917.5,-53.849999999999966,1.888505747126452,-290079,448.0,,,,,,
-131825.80606060606,222.74,219.0,-406751.0,-54.14999999999998,1.5885057471264403,-289683,459.0,,,,,,
-130981.95757575758,224.63,219.2,-406587.4,-53.94999999999999,1.788505747126429,-289279,454.0,,,,,,
-130759.87878787878,228.0,219.3,-406426.5,-53.849999999999966,1.888505747126452,-288218,524.0,,,,,,
-130026.24242424245,232.28,219.8,-406273.5,-53.349999999999966,2.388505747126452,-287901,547.0,,,,,,
-129372.19999999998,241.13,219.6,-406116.9,-53.54999999999998,2.188505747126434,-287575,531.0,,,,,,
-128868.36363636365,250.84,219.2,-405956.1,-53.94999999999999,1.788505747126429,-287241,530.0,,,,,,
-128423.0303030303,251.84,220.2,-405806.8,-52.94999999999999,2.788505747126429,-286883,532.0,,,,,,
-127705.63636363635,260.61,219.1,-405646.0,-54.04999999999998,1.6885057471264346,-286532,511.0,,,,,,
-127128.03636363636,268.44,220.0,-405495.3,-53.14999999999998,2.5885057471264403,-286176,521.0,,,,,,
-126928.0,271.08,220.1,-405346.1,-53.04999999999998,2.688505747126434,-285877,514.0,,,,,,
-126516.72727272726,285.76,219.2,-405185.9,-53.94999999999999,1.788505747126429,-285545,529.0,,,,,,
-126222.66666666669,280.72,219.5,-405029.5,-53.64999999999998,2.0885057471264403,-285209,520.0,,,,,,
-126074.47636363636,276.03,218.9,-404863.8,-54.24999999999997,1.488505747126446,-284888,507.0,,,,,,
-125553.5496969697,276.88,219.3,-404704.8,-53.849999999999966,1.888505747126452,-284545,500.0,,,,,,
-125363.8303030303,275.78,219.8,-404552.3,-53.349999999999966,2.388505747126452,-284186,495.0,,,,,,
-125012.0303030303,274.93,219.7,-404399.7,-53.44999999999999,2.288505747126429,-283839,486.0,,,,,,
-124749.90909090907,273.02,219.5,-404245.0,-53.64999999999998,2.0885057471264403,-283481,470.0,,,,,,
-124063.70303030303,275.15,219.5,-404088.6,-53.64999999999998,2.0885057471264403,-283120,457.0,,,,,,
-123342.63333333336,276.81,219.0,-403925.4,-54.14999999999998,1.5885057471264403,-282783,477.0,,,,,,
-122867.45454545454,275.52,219.3,-403766.3,-53.849999999999966,1.888505747126452,-282416,465.0,,,,,,
-122454.51515151517,281.54,218.8,-403601.0,-54.349999999999966,1.3885057471264517,-282036,509.0,,,,,,
-122009.48484848483,275.87,218.9,-403437.2,-54.24999999999997,1.488505747126446,-281661,499.0,,,,,,
-121680.90909090907,274.6,219.1,-403276.7,-54.04999999999998,1.6885057471264346,-281303,471.0,,,,,,
-121063.95454545454,279.16,219.4,-403120.9,-53.74999999999997,1.988505747126446,-280941,453.0,,,,,,
-120342.36363636365,279.0,218.7,-402954.3,-54.44999999999999,1.288505747126429,-280561,425.0,,,,,,
-120150.00181818182,278.25,219.1,-402793.2,-54.04999999999998,1.6885057471264346,-280171,468.0,,,,,,
-119891.9696969697,276.61,219.2,-402634.6,-53.94999999999999,1.788505747126429,-279782,457.0,,,,,,
-119476.01515151517,279.48,219.0,-402473.4,-54.14999999999998,1.5885057471264403,-279352,448.0,,,,,,
